year,artist,count,tag
"2017","Fatso","1","electro house"
"2017","Michael Jackson","1","pop"
"2017","Data","4","electro"
"2017","Dead Kennedys","2","punk"
"2017","ABSRDST","3","future bass"
"2017","Afrika Bambaataa","1","Hip-Hop"
"2017","Wanbs","2","null"
"2017","Gramatik","3","Hip-Hop"
"2017","JAY-Z","7","Hip-Hop"
"2017","Retrogott","3","Hip-Hop"
"2017","Odezenne","1","Hip-Hop"
"2017","Jerry Folk","1","Norway"
"2017","Suicideyear","1","witch house"
"2017","Mono/Poly","1","electronic"
"2017","Sixfingerz","3","beats"
"2017","Mr.Troy","1","Hip-Hop"
"2017","The Touch","9","electronic"
"2017","Veedel Kaztro","4","Hip-Hop"
"2017","Naden","5","progressive trance"
"2017","Het Verzet","1","underground hip-hop"
"2017","Redinho","3","dubstep"
"2017","Jamaican Queens","4","indie"
"2017","Antwon","4","Hip-Hop"
"2017","Zonderling","6","Progressive House"
"2017","TREGS","5","nu-disco"
"2017","Public Image Ltd.","9","post-punk"
"2017","Nobody","5","electronic"
"2017","Icicle","7","Drum and bass"
"2017","Battles","3","math rock"
"2017","Dead Robot","5","electronic"
"2017","GosT","3","synthwave"
"2017","James Njie","2","Progressive House"
"2017","P.H. Fat","1","Hip-Hop"
"2017","Crazy Town","7","rapcore"
"2017","Virtual Self","1","trance"
"2017","Moe Shop","1","future funk"
"2017","Marteria","10","Deutschrap"
"2017","Ferdinand Dreyssig","3","electronic"
"2017","Cut Copy","3","electronic"
"2017","Cashmere Cat","6","electronic"
"2017","Mayhem","3","black metal"
"2017","Marsimoto","7","Hip-Hop"
"2017","Cage the Elephant","8","indie rock"
"2017","weird inside","7","instrumental hip-hop"
"2017","The Noisy Freaks","4","electronic"
"2017","Ganja White Night","6","dubstep"
"2017","Alexander Marcus","1","Electrolore"
"2017","Aero Chord","8","trap"
"2017","Blonde Redhead","14","indie"
"2017","Dizzee Rascal","6","Grime"
"2017","MISUN","4","pop"
"2017","Pierce Fulton","5","dance"
"2017","Charles Murdoch","1","future garage"
"2017","Popeska","3","dubstep"
"2017","She","3","chiptune"
"2017","Sebastian Ingrosso","8","House"
"2017","Alesia","10","electronic"
"2017","Golden Features","7","deep house"
"2017","Lushlife","1","Hip-Hop"
"2017","TheFatRat","7","electronic"
"2017","HVOB","3","deep house"
"2017","Cr7z","5","Hip-Hop"
"2017","Ghanaian Stallion","11","countries and continents"
"2017","Gregory Porter","4","jazz"
"2017","Baths","3","electronic"
"2017","Hechizeros Band","2","latin"
"2017","Manu Chao","11","reggae"
"2017","shigge","1","dance"
"2017","Jaytech","2","Progressive House"
"2017","Fehrplay","3","electronic"
"2017","Seven Lions","3","dubstep"
"2017","Dirty South","4","House"
"2017","Rolo Green","7","Progressive House"
"2017","Lane 8","7","House"
"2017","Bhonstro","1","instrumental"
"2017","Russ Liquid","1","dubstep"
"2017","Champagne Drip","1","dubstep"
"2017","Steez","1","funk"
"2017","gosto","1","trip-hop"
"2017","Odd Future","7","Hip-Hop"
"2017","Apparat","2","idm"
"2017","Langenhagen","1","trance"
"2017","Kraked Unit","1","electronic"
"2017","Oddisee","1","Hip-Hop"
"2017","Matt Lange","2","Progressive House"
"2017","Death Grips","2","Hip-Hop"
"2017","Revl9n","3","Electroclash"
"2017","Des McMahon","5","trance"
"2017","Carpenter Brut","21","synthwave"
"2017","Gnarls Barkley","4","funk"
"2017","The Chainsmokers","5","electronic"
"2017","Fakear","1","trip-hop"
"2017","Malaa","1","House"
"2017","Griz","7","dubstep"
"2017","Banx & Ranx","3","null"
"2017","Collarbones","4","electronic"
"2017","Jane Krakowski","1","female"
"2017","Harmonic 313","2","dubstep"
"2017","HEALTH","2","experimental"
"2017","Nine Inch Nails","2","industrial"
"2017","Phoenix","9","indie"
"2017","Gigi D'Agostino","5","dance"
"2017","LFO","5","techno"
"2017","Lungz","5","Hip-Hop"
"2017","Gary Numan","2","new wave"
"2017","Ben esser","3","electronic"
"2017","Grand Analog","4","Hip-Hop"
"2017","Mitch Murder","4","synthwave"
"2017","Mr FijiWiji","1","chillstep"
"2017","Rubi Dan","4","null"
"2017","The Kills","2","Garage Rock"
"2017","Basenji","2","electronic"
"2017","Mikolai Stroinski","8","Soundtrack"
"2017","Sébastien Tellier","1","electronic"
"2017","Vindata","2","electronic"
"2017","Eddy Grant","2","reggae"
"2017","David Guetta","6","House"
"2017","Kollektiv Turmstrasse","18","minimal"
"2017","Tomas Barfod","3","minimal"
"2017","Benny Benassi","1","electronic"
"2017","Michael Gray","6","House"
"2017","Johnny Sack","1","null"
"2017","The Hacker","1","electro"
"2017","2Pac","2","Hip-Hop"
"2017","Moony","2","dance"
"2017","Daktyl","2","electronic"
"2017","Timi Hendrix","2","Deutschrap"
"2017","Ohrbooten","2","reggae"
"2017","L D R U","6","trap"
"2017","Kamandi","2","New Zealand"
"2017","Nugat","5","Hip-Hop"
"2017","Feadz","6","electro"
"2017","Descendents","4","punk"
"2017","Big Gigantic","5","electronic"
"2017","Daydreamer","5","metal"
"2017","Mediks","4","Drum and bass"
"2017","Ian Pooley","7","House"
"2017","Tommy Trash","2","House"
"2017","Africa HiTech","9","dubstep"
"2017","OBESØN","4","trap"
"2017","Chase & Status","3","Drum and bass"
"2017","Pilo","3","electronic"
"2017","Ty Segall","1","Garage Rock"
"2017","Thee Oh Sees","1","Garage Rock"
"2017","Eagles of Death Metal","1","Stoner Rock"
"2017","Truth","2","dubstep"
"2017","Bogan Via","1","indie pop"
"2017","Charlotte Gainsbourg","2","french"
"2017","Krazy Baldhead","3","electro"
"2017","Kognitif","15","trip-hop"
"2017","Magic Sword","3","synthwave"
"2017","Reso","1","dubstep"
"2017","Groundislava","2","downtempo"
"2017","Zes","1","chillout"
"2017","K.Flay","2","Hip-Hop"
"2017","Max Romeo","4","reggae"
"2017","Yeah Yeah Yeahs","5","indie"
"2017","Michael Sembello","2","80s"
"2017","XOV","1","pop"
"2017","Lemaitre","1","electronic"
"2017","Beatsteaks","1","rock"
"2017","YUNG BAE","7","future funk"
"2017","Liar","4","metalcore"
"2017","TC","1","Drum and bass"
"2017","Mr. Carmack","2","trap"
"2017","Dan Croll","3","indie pop"
"2017","Germany Germany","3","chillwave"
"2017","Galantis","2","House"
"2017","Scott Grooves","1","deep house"
"2017","Charlie Puth","1","pop"
"2017","Snoop Dogg","2","Hip-Hop"
"2017","Lindsay Lowend","1","electronic"
"2017","Them Jeans","2","electronic"
"2017","BVA","4","Hip-Hop"
"2017","âme","1","minimal"
"2017","MSTRKRFT","6","electronic"
"2017","Jori Hulkkonen","2","electronic"
"2017","Johannes Klingebiel","1","null"
"2017","J.Views","2","trip-hop"
"2017","I-Fire","4","reggae"
"2017","ProleteR","4","instrumental hip-hop"
"2017","FantomenK","3","chiptune"
"2017","Dubson","3","House"
"2017","Hot Sugar","2","electronic"
"2017","Unwritten Law","2","rock"
"2017","El Huervo","5","electronic"
"2017","The Heavy","2","funk"
"2017","I'm Not a Band","8","electro"
"2017","Tangerine Dream","7","electronic"
"2017","bignic","2","electronic"
"2017","Toto","1","rock"
"2017","OK KID","2","electronic"
"2017","Madeaux","3","electronic"
"2017","We Plants Are Happy Plants","3","electronic"
"2017","S-X","5","Grime"
"2017","Bora York","4","indie pop"
"2017","Christian Steiffen","1","Schlager"
"2017","Sum 41","1","punk rock"
"2017","The Proclaimers","3","Scottish"
"2017","Haddaway","2","dance"
"2017","Kareful","2","wave"
"2017","Rekoil","3","drumstep"
"2017","Just A Gent","7","trap"
"2017","Infuze","3","dubstep"
"2017","Riot","3","heavy metal"
"2017","Dub Incorporation","2","reggae"
"2017","Kenny Loggins","3","80s"
"2017","Oasis","3","britpop"
"2017","Shigeto","2","idm"
"2017","Voll Okay","1","RocketbeansTV"
"2017","A-Trak & Tommy Trash","3","null"
"2017","OPM","2","alternative"
"2017","LAKIM","10","instrumental hip-hop"
"2017","SCNTST","6","techno"
"2017","Saint Saviour","4","electronic"
"2017","FrankJavCee","11","vaporwave"
"2017","Billy Joel","1","classic rock"
"2017","Redbone","1","classic rock"
"2017","Adventure Club","2","dubstep"
"2017","Fleet Foxes","2","folk"
"2017","The Clash","4","punk"
"2017","Aperture Science Psychoacoustic Laboratories","3","Soundtrack"
"2017","Depeche Mode","4","electronic"
"2017","Iriepathie","1","reggae"
"2017","Built to Fade","2","abstract hip-hop"
"2017","Kalim","3","Hip-Hop"
"2017","Sonic Youth","1","alternative"
"2017","Brook Benton","1","soul"
"2017","Four Tet","2","electronic"
"2017","Snavs","2","trap"
"2017","Jerry Townes","3","null"
"2017","Puscifer","1","industrial"
"2017","Laura Veirs","1","singer-songwriter"
"2017","Will Cady","1","indie"
"2017","Lamb","1","trip-hop"
"2017","Portishead","1","trip-hop"
"2017","Chromatics","2","electronic"
"2017","The Jim Carroll Band","2","punk"
"2017","The Cure","3","post-punk"
"2017","Orchestra Di Padova E Del Veneto & Peter Maag","1","null"
"2017","Felix da Housecat","1","electronic"
"2017","PS MC","1","null"
"2017","A-F-R-O","1","Hip-Hop"
"2017","Thomas Vent","1","glitch"
"2017","HxV","1","dubstep"
"2017","Cospe","1","electronic"
"2017","Juno Reactor","1","psytrance"
"2017","Nym","1","instrumental hip-hop"
"2017","Mount Kimbie","5","dubstep"
"2017","s0und m1nd","1","USA"
"2017","Ancient Astronauts","1","trip-hop"
"2017","Nacho Picasso","1","Hip-Hop"
"2017","cannonhead","1","null"
"2017","Flight Facilities","1","electronic"
"2017","Niteppl","1","indie"
"2017","Nomine","1","dubstep"
"2017","Bumblebeez","1","electronic"
"2017","Years & Years","1","electronic"
"2017","New Order","3","new wave"
"2017","Weezer","1","rock"
"2017","Das Pop","3","belgian"
"2017","Wax Motif","2","electro house"
"2017","Mogwai","2","post-rock"
"2017","Chipzel","7","chiptune"
"2017","Dusty Kid","1","minimal"
"2017","Contrefaçon","1","france"
"2017","Caspa","1","dubstep"
"2017","Blank Banshee","1","vaporwave"
"2017","Faithless","2","electronic"
"2017","BSOD","2","electro house"
"2017","Dead or Alive","3","new wave"
"2017","Popof","3","minimal"
"2017","Sepalot","4","Hip-Hop"
"2017","Phyllis Taylor Sparks","1","harp"
"2017","CTZNSHP","2","indie rock"
"2017","The Suffers","1","soul"
"2017","Cymande","1","funk"
"2017","London Philharmonic Orchestra","2","Classical"
"2017","Phil Collins","1","pop"
"2017","Midi Mafia","2","dance"
"2017","The Highwaymen","1","country"
"2017","Television","1","post-punk"
"2017","Henryk Górecki","1","contemporary classical"
"2017","Erik Satie","1","Classical"
"2017","Carl Maria von Weber","1","Classical"
"2017","Wolfgang Gartner feat. Omarion","3","null"
"2017","Juan Rios","1","Lo-Fi"
"2017","Roots Manuva","3","Hip-Hop"
"2017","Swedish House Mafia","4","House"
"2017","Nik Kershaw","1","80s"
"2017","The Notorious B.I.G.","3","Hip-Hop"
"2017","Sunset","7","trance"
"2017","Moa Pillar","8","wonky"
"2017","Aether (UK)","4","electronic"
"2017","El Tigr3","3","synthwave"
"2017","Wun Two","1","instrumental hip-hop"
"2017","Demon Queen","3","Hip-Hop"
"2017","The Who","3","classic rock"
"2017","Fred V & Grafix","3","seen-live"
"2017","Gute Arbeit Originals","1","null"
"2017","Commodo","4","dubstep"
"2017","Cool 3D World","1","ethereal"
"2017","Leon","1","tech house"
"2017","FUCKING WEREWOLF ASSO","1","Nintendocore"
"2017","PrototypeRaptor","2","electro house"
"2017","Portugal. The Man","1","experimental"
"2017","Pleasurekraft","3","tech house"
"2017","Darwin Deez","1","indie"
"2017","Snail's house","1","future bass"
"2017","Carte Blanche","1","electronic"
"2017","Virtual Boy","1","electronic"
"2017","Panama","3","electronic"
"2017","KUSO GVKI","1","electronic"
"2017","Getter","1","dubstep"
"2017","LOUD LORD","1","american"
"2017","TSURUDA","1","electronic"
"2017","ESPRIT 空想","1","vaporwave"
"2017","Dwyer","1","Grunge"
"2017","Wize","1","power pop"
"2017","The Cool Kids","1","Hip-Hop"
"2017","iamthekidyouknowwhatimean","2","electronic"
"2017","Busy P. feat. Murs","1","electro"
"2017","Boston Bun","3","electronic"
"2017","HIFANA","1","Breakbeats"
"2017","Blue Mora","1","microhouse"
"2017","edapollo","1","electronic"
"2017","Protoje Feat. Romain Virgo","1","null"
"2017","Bassnectar","1","dubstep"
"2017","The Wailers","1","reggae"
"2017","Haftbefehl","3","Deutschrap"
"2017","Ishome","5","ambient"
"2017","a-ha","3","80s"
"2017","Cris Velasco & Sascha Dikiciyan","1","null"
"2017","Cris Velasco","1","Soundtrack"
"2017","Benny Smiles","3","electronic"
"2017","slowy","1","Deutschrap"
"2017","Michael McCann","1","Soundtrack"
"2017","Kaskade","3","House"
"2017","Jimmy Edgar","3","idm"
"2017","Pest","3","black metal"
"2017","Mr. Bill","2","glitch"
"2017","Crème De La Crème","3","Hip-Hop"
"2017","Craig Mack","1","Hip-Hop"
"2017","The Killers","3","indie"
"2017","Rysk","2","under 2000 listeners"
"2017","Billboard","4","Black Wallstreet"
"2017","Johny Space","2","null"
"2017","MMM","1","electronic"
"2017","Freakme","2","House"
"2017","Sidney Samson","2","House"
"2017","Busdriver","6","Hip-Hop"
"2017","Lorn","1","idm"
"2017","Torky Tork","1","instrumental hip-hop"
"2017","Bonez MC","1","german"
"2017","A-Trak feat. GTA","3","null"
"2017","Talstrasse 3-5","4","House"
"2017","Nosliw","1","reggae"
"2017","Squarepusher","1","idm"
"2017","Cosmo's Midnight","1","chillwave"
"2017","MF DOOM","1","Hip-Hop"
"2017","MC Fitti","2","Hip-Hop"
"2017","Deen Burbigo","1","Hip-Hop"
"2017","JNTHN STEIN","1","trap"
"2017","House of Pain","2","Hip-Hop"
"2017","Black Flag","2","punk"
"2017","Chromeo","2","electronic"
"2017","M4SONIC","2","electronic"
"2017","Verzache","2","Canadian"
"2017","Laserkraft 3D","4","electronic"
"2017","Bomfunk MC's","1","electronic"
"2017","Flairs","1","electronic"
"2017","The Avalanches","1","electronic"
"2017","Megadrive","1","synthwave"
"2017","Dieselboy","2","Drum and bass"
"2017","Duck Sauce","1","House"
"2017","65daysofstatic","1","post-rock"
"2017","Maribou State","1","ambient"
"2017","Souls of Mischief","1","Hip-Hop"
"2017","J Dilla","1","Hip-Hop"
"2017","Earl Sweatshirt","1","Hip-Hop"
"2017","Attlas","1","Canadian"
"2017","Vincz Lee","1","null"
"2017","Oliver","3","House"
"2017","Rockstah","6","Hip-Hop"
"2017","Rootkit","1","electronic"
"2017","Emalkay","2","dubstep"
"2017","IceHunt","1","United States"
"2017","SMERZ","1","electronic"
"2017","Madame","2","cold wave"
"2017","Jim Pandzko","1","pop"
"2017","김예림","1","Korean"
"2017","Rivka","1","chillwave"
"2017","Johnny Jewel","1","ambient"
"2017","Kenji Kawai","1","Soundtrack"
"2017","Vitalic","3","electronic"
"2017","EASTGHOST","2","trap"
"2017","WRLD","1","future bass"
"2017","Backstreet Boys","1","pop"
"2017","3 Doors Down","1","rock"
"2017","Spongebob Squarepants","1","Soundtrack"
"2017","Deorro","2","House"
"2017","Sascha Braemer","1","minimal"
"2017","Mark Dekoda","1","techno"
"2017","Bag Raiders","3","electronic"
"2017","The White Stripes","1","rock"
"2017","T.I.","2","Hip-Hop"
"2017","Digitaline","1","minimal"
"2017","Brigitte Bardot","1","french"
"2017","Clint Mansell","1","Soundtrack"
"2017","Robotaki","2","electronic"
"2017","Tha Trickaz","1","turntablism"
"2017","Boeboe","1","trap"
"2017","DJ Mehdi Feat. Chromeo","2","electronic"
"2017","Ronald Jenkees","1","electronic"
"2017","Vibrasphere","1","psytrance"
"2017","Carbon Based Lifeforms","1","ambient"
"2017","High Klassified","1","trap"
"2017","Feed Me & Crystal Fighters","1","null"
"2017","Lucky Date & Zedd feat. Ellie Goulding","2","null"
"2017","Porter Robinson Feat. Breanne Duren & Sean Caskey","1","null"
"2017","Rag'n'Bone Man","1","soul"
"2017","David Gates","2","Sentimental"
"2017","Richard Jacques","1","video game music"
"2017","Unité 2 Feu","1","rap"
"2017","Teenage Bad Girl","2","electro"
"2017","Freddie McGregor","1","reggae"
"2017","Data Punk","7","electronic"
"2017","Los Del Rio","1","pop"
"2017","Paradox Interactive","1","video game music"
"2017","Jukio Kallio","1","Soundtrack"
"2017","Alexei Zakharov","1","electronic"
"2017","Smooth McGroove","1","Acapella"
"2017","The Micronaut","1","electronic"
"2017","Just Water","1","classic rock"
"2017","Jerry Honigman","1","mixed-pop-rock"
"2017","Perfume Genius","1","singer-songwriter"
"2017","A.N.A.L.","2","minimal"
"2017","Atom™","2","glitch"
"2017","Prezident","1","rap"
"2017","Peter Tosh","1","reggae"
"2017","Hugh Mundell","1","reggae"
"2017","Tiano bless","1","null"
"2017","Irie Révoltés","1","reggae"
"2017","Marija Šerifović","1","serbian"
"2017","7 Minutes Dead","6","electronic"
"2017","Kaskade & Skrillex","2","dance"
"2017","Deadmau5 feat. SOFI","1","electro"
"2017","JAY Z","2","Hip-Hop"
"2017","Deastro","1","electronic"
"2017","ESTA.","1","instrumental hip-hop"
"2017","Yung AOL","1","electronic superhighway"
"2017","Unknown Error","1","Drum and bass"
"2017","Elements of Music","2","soul"
"2017","Clubroot","1","dubstep"
"2017","Queen","1","classic rock"
"2017","The Turtles","5","60s"
"2017","Claptone","1","deep house"
"2017","Kaiser Chiefs","1","indie"
"2017","The Oddword","3","electro"
"2017","Anthrax","1","thrash metal"
"2017","Souleye","2","chiptune"
"2017","tobyfox","1","Soundtrack"
"2017","Kraddy","1","glitch-hop"
"2017","Bunji Garlin","1","soca"
"2017","Tiga","1","electronic"
"2017","E-40","1","rap"
"2017","Amnesia Scanner","1","electronic"
"2017","Kaiju","1","dubstep"
"2017","Daedelus","1","electronic"
"2017","Richard Cheese","2","lounge"
"2017","Die Käfer","1","60s"
"2017","Sido","1","Hip-Hop"
"2017","Droplex","1","minimal"
"2017","Enoq","1","hip hop"
"2017","Senbeï","1","electronic"
"2017","Rob Viktum","1","instrumental"
"2017","Awon","1","underground hip-hop"
"2017","David Cutter Music","1","chillout"
"2017","Totally Enormous Extinct Dinosaurs","1","electronic"
"2017","Mike Oldfield","1","Progressive rock"
"2017","Delta Heavy","1","Drum and bass"
"2017","Fox Stevenson","1","dubstep"
"2016","SSIO","247","Deutschrap"
"2016","POL1Z1STENS0HN a.k.a. Jan Böhmermann","9","Hip-Hop"
"2016","Yung Hurn","50","cloud rap"
"2016","Chrome Sparks","46","chillwave"
"2016","Crack Ignaz","28","Hip-Hop"
"2016","Papa Roach","5","rock"
"2016","Kasabian","5","indie"
"2016","Crash Down","4","null"
"2016","Seeed","82","reggae"
"2016","K.I.Z.","17","Hip-Hop"
"2016","Estelle","6","rnb"
"2016","Daktyl","12","electronic"
"2016","Noisia","121","Drum and bass"
"2016","DJ Shadow","48","trip-hop"
"2016","Daft Punk","178","electronic"
"2016","Uppermost","131","electronic"
"2016","M|O|O|N","18","electronic"
"2016","I Am Legion","42","Grime"
"2016","deadmau5","234","House"
"2016","Wolfgang Gartner","38","electro house"
"2016","Aesop Rock","59","Hip-Hop"
"2016","Gorillaz","474","alternative"
"2016","Pendulum","97","Drum and bass"
"2016","Porter Robinson","117","electro house"
"2016","Neckclippa","57","instrumental"
"2016","The M Machine","70","electronic"
"2016","Mos Def","5","Hip-Hop"
"2016","Moderat","173","electronic"
"2016","The Bloody Beetroots","69","electro"
"2016","Duck Sauce","3","House"
"2016","Just A Gent","3","trap"
"2016","Siriusmo","34","electronic"
"2016","C2C","3","turntablism"
"2016","Neosignal","36","Drum and bass"
"2016","What So Not","6","trap"
"2016","Soulwax","8","electronic"
"2016","Knife Party","46","dubstep"
"2016","DJ Mehdi Feat. Xanax","2","null"
"2016","Malcolm Kirby Jr.","38","Soundtrack"
"2016","Flume","237","electronic"
"2016","Skrillex","91","dubstep"
"2016","Netsky","27","Drum and bass"
"2016","Nero","92","dubstep"
"2016","M4SONIC","4","electronic"
"2016","Foreign Beggars","23","Hip-Hop"
"2016","Germany Germany","3","chillwave"
"2016","Umse","56","Hip-Hop"
"2016","Giraffage","100","chillwave"
"2016","Madvillain","178","Hip-Hop"
"2016","Sepalot","3","Hip-Hop"
"2016","Symbiz","226","dubstep"
"2016","Justice","195","electronic"
"2016","Dubson","2","House"
"2016","Conte","12","indie"
"2016","Sébastien Tellier","4","electronic"
"2016","Death from Above 1979","72","indie"
"2016","Brock Berrigan","133","trip-hop"
"2016","Madeon","79","electronic"
"2016","Disclosure","66","electronic"
"2016","Ratatat","25","electronic"
"2016","Tycho","191","ambient"
"2016","RL Grime","35","trap"
"2016","Machine Code","40","darkstep"
"2016","Faces","6","classic rock"
"2016","Beastie Boys","3","Hip-Hop"
"2016","Danger","55","electro"
"2016","Kanye West","162","Hip-Hop"
"2016","C418","10","ambient"
"2016","Sebastian","84","electro"
"2016","Squarepusher","2","idm"
"2016","The Upbeats","3","Drum and bass"
"2016","Mat Zo","132","trance"
"2016","Does It Offend You, Yeah?","39","electronic"
"2016","7 Minutes Dead","6","electronic"
"2016","Owl Vision","41","electronic"
"2016","Mord Fustang","44","electro house"
"2016","Awesome Snakes","37","punk"
"2016","Bibio","3","experimental"
"2016","Jack Ü","24","electronic"
"2016","DJ Mehdi","30","electro"
"2016","A-Trak feat. GTA","4","null"
"2016","Suff Daddy","73","instrumental"
"2016","Sabrepulse","33","8-bit"
"2016","Haftbefehl","6","Deutschrap"
"2016","Flux Pavilion","30","dubstep"
"2016","Stephen Walking","3","dubstep"
"2016","Audio88","441","abstract hip-hop"
"2016","Aphex Twin","89","electronic"
"2016","Yuksek","63","electro"
"2016","Martin Solveig","16","House"
"2016","Popeska","2","dubstep"
"2016","Letherette","69","instrumental hip-hop"
"2016","Solar Fields","22","ambient"
"2016","Février","6","electronic"
"2016","Kill Paris","91","dubstep"
"2016","Busy P","42","electro"
"2016","Egokind","5","electronic"
"2016","Fliptrix","3","Hip-Hop"
"2016","Carpenter Brut","18","synthwave"
"2016","Light Club","11","electronic"
"2016","DJ Mehdi feat. Feadz","3","null"
"2016","JAY-Z","13","Hip-Hop"
"2016","Mac Quayle","13","Soundtrack"
"2016","Burial","51","dubstep"
"2016","Protoje","89","reggae"
"2016","The Chemical Brothers","52","electronic"
"2016","The Prodigy","107","electronic"
"2016","Breakbot","14","electronic"
"2016","Klaypex","36","dubstep"
"2016","Simian Mobile Disco","31","electronic"
"2016","PIXL","7","electronic"
"2016","Lance Butters","140","Hip-Hop"
"2016","Boys Noize","99","electro"
"2016","Perturbator","3","synthwave"
"2016","Betty Ford Boys","89","Hip-Hop"
"2016","Posij","11","dubstep"
"2016","Boards of Canada","54","ambient"
"2016","808INK","21","UK hip hop"
"2016","Timi Hendrix","11","Deutschrap"
"2016","Camo & Krooked","179","Drum and bass"
"2016","Kinderzimmer Productions","6","Hip-Hop"
"2016","Aether (UK)","4","electronic"
"2016","Mediks","2","Drum and bass"
"2016","Feed Me","161","dubstep"
"2016","Percival Schuttenbach","34","folk metal"
"2016","KOAN Sound","52","dubstep"
"2016","Dead Kennedys","3","punk"
"2016","Mr. Oizo","16","electronic"
"2016","Digitalism","104","electronic"
"2016","Calvin Harris","7","electronic"
"2016","Kavinsky","52","electronic"
"2016","Current Value","17","Drum and bass"
"2016","Dead Robot","3","electronic"
"2016","Damon Albarn","26","britpop"
"2016","Tyler, the Creator","54","Hip-Hop"
"2016","Wax Motif","2","electro house"
"2016","Simian","6","indie"
"2016","BSN Posse","3","Juke"
"2016","Death Grips","7","Hip-Hop"
"2016","Oliver","4","House"
"2016","SBCR","18","electro house"
"2016","Major Lazer","69","dancehall"
"2016","Televisor","5","nu-disco"
"2016","BSOD","5","electro house"
"2016","Draper","3","dubstep"
"2016","Cassius","38","House"
"2016","Tchami","1","House"
"2016","Afrika Bambaataa","2","Hip-Hop"
"2016","Viktor Vaughn","4","Hip-Hop"
"2016","DJ Pone","7","turntablism"
"2016","Elaquent","1","electronic"
"2016","Soft Cell","1","new wave"
"2016","Trevor Something","19","synthwave"
"2016","Kill the Noise","56","dubstep"
"2016","Skuls","3","darkwave"
"2016","Nik Kershaw","2","80s"
"2016","Gary Numan","2","new wave"
"2016","Roots Manuva","9","Hip-Hop"
"2016","Jerry Folk","1","Norway"
"2016","Para One","1","electro"
"2016","Coyote Kisses","1","electronic"
"2016","Alexander Lewis","1","noise"
"2016","The Gaslamp Killer","67","experimental"
"2016","Public Image Ltd.","1","post-punk"
"2016","Leon Vynehall","4","House"
"2016","Dillon Francis","13","moombahton"
"2016","Icicle","3","Drum and bass"
"2016","Max Romeo","6","reggae"
"2016","Lee "Scratch" Perry & Full Experience","2","reggae"
"2016","Howling","26","electronic"
"2016","RJD2","33","Hip-Hop"
"2016","Scattle","14","electronic"
"2016","J-Walk","5","downtempo"
"2016","Unwritten Law","7","rock"
"2016","LA Priest","2","electronic"
"2016","Spor","43","Drum and bass"
"2016","You Man","2","france"
"2016","Maxence Cyrin","9","piano"
"2016","SYMBIZ SOUND","17","dub"
"2016","Virtual Riot","1","dubstep"
"2016","Immortal Beats","30","instrumental hip-hop"
"2016","Haywyre","6","dubstep"
"2016","OVERWERK","56","electronic"
"2016","MC Fitti","17","Hip-Hop"
"2016","Denyo","39","Hip-Hop"
"2016","Rone","1","minimal"
"2016","Eddy Grant","4","reggae"
"2016","Cage the Elephant","2","indie rock"
"2016","Toto","1","rock"
"2016","Dead or Alive","1","new wave"
"2016","Aim","10","trip-hop"
"2016","Jamie xx","75","electronic"
"2016","A-Trak","24","turntablism"
"2016","Grum","56","electronic"
"2016","David Cutter Music","5","chillout"
"2016","Rustie","24","dubstep"
"2016","Jumo","4","electronic"
"2016","Crème De La Crème","17","Hip-Hop"
"2016","Grynpyret","1","electronic"
"2016","Statik Link","1","trap"
"2016","Greyhat","1","electronic"
"2016","Trentemøller","5","electronic"
"2016","Johny Space","8","null"
"2016","Schlachthofbronx","4","dubstep"
"2016","Golden Features","20","deep house"
"2016","Mädness","30","Hip-Hop"
"2016","Döll","19","Hip-Hop"
"2016","SCNTST","32","techno"
"2016","Retrogott","20","Hip-Hop"
"2016","Diplo","32","electronic"
"2016","Huss und Hodn","48","Deutschrap"
"2016","Essay","24","ambient"
"2016","Marz feat. Lakmann","14","null"
"2016","20syl","49","Hip-Hop"
"2016","OK KID","8","electronic"
"2016","waldo the funk","12","Deutschrap"
"2016","Ali As","1","Hip-Hop"
"2016","HEALTH","6","experimental"
"2016","Gesaffelstein","29","techno"
"2016","Billy Joel","3","classic rock"
"2016","Robot Science","46","electronic"
"2016","Dubkasm","20","dub"
"2016","The Proclaimers","2","Scottish"
"2016","Peter Fox","17","german"
"2016","Laserkraft 3D","2","electronic"
"2016","Lunice","1","electronic"
"2016","Krooked","23","Drum and bass"
"2016","Marz","8","Hip-Hop"
"2016","Sweet Valley","17","instrumental hip-hop"
"2016","Vessels","2","post-rock"
"2016","Crystal Castles","2","electronic"
"2016","Zombie Nation","6","electronic"
"2016","Mount Kimbie","2","dubstep"
"2016","Lil' Kleine","8","Hip-Hop"
"2016","Camo","11","Drum and bass"
"2016","Frank Ocean","1","rnb"
"2016","Foster the People","1","indie"
"2016","TREGS","4","nu-disco"
"2016","Feadz","5","electro"
"2016","Bonobo","7","downtempo"
"2016","Ghanaian Stallion","28","countries and continents"
"2016","Rex the Dog","7","electronic"
"2016","David Guetta","12","House"
"2016","Souleye","14","chiptune"
"2016","Flying Lotus","11","electronic"
"2016","Drake","9","Hip-Hop"
"2016","Marek Hemmann","3","minimal"
"2016","Starbomb","4","comedy"
"2016","ASD","15","Deutschrap"
"2016","Basenji","1","electronic"
"2016","Lungz","9","Hip-Hop"
"2016","Hudson Mohawke","6","electronic"
"2016","Riot","3","heavy metal"
"2016","TDK","1","jungle"
"2016","Ash O'Connor","3","future house"
"2016","Conro","13","dance"
